8862564.238	2926837.653	4401.408
8862590.904	2926837.653	4407.892
8862617.57	2926837.653	4414.572
8862644.237	2926837.653	4420.338
8862670.903	2926837.653	4424.902
8862697.57	2926837.653	4431.271
8862724.236	2926837.653	4438.311
8862750.902	2926837.653	4448.89
8862777.569	2926837.653	4461.25
8862804.235	2926837.653	4474.145
8862830.901	2926837.653	4486.426
8862857.568	2926837.653	4497.16
8862884.234	2926837.653	4506.413
8862910.901	2926837.653	4513.972
8862937.567	2926837.653	4522.15
8862964.233	2926837.653	4530.615
8862990.9	2926837.653	4535.751
8863017.566	2926837.653	4540.521
8863044.233	2926837.653	4547.527
8863070.899	2926837.653	4556.606
8863097.565	2926837.653	4566.651
8863124.232	2926837.653	4577.068
8863150.898	2926837.653	4586.365
8863177.564	2926837.653	4594.575
8863204.231	2926837.653	4600.897
8863230.897	2926837.653	4605.76
8863257.564	2926837.653	4609.517
8863284.23	2926837.653	4611.626
8863310.896	2926837.653	4611.081
8863337.563	2926837.653	4611.085
8863364.229	2926837.653	4612.961
8863390.895	2926837.653	4618.392
8863417.562	2926837.653	4625.856
8863444.228	2926837.653	4632.499
8862404.239	2926868.216	4393.38
8862430.906	2926868.216	4399.138
8862457.572	2926868.216	4404.251
8862484.238	2926868.216	4408.527
8862510.905	2926868.216	4410.11
8862537.571	2926868.216	4409.145
8862564.238	2926868.216	4412.916
8862590.904	2926868.216	4419.08
8862617.57	2926868.216	4424.353
8862644.237	2926868.216	4429.138
8862670.903	2926868.216	4435.402
8862697.57	2926868.216	4441.202
8862724.236	2926868.216	4447.202
8862750.902	2926868.216	4455.987
8862777.569	2926868.216	4467.458
8862804.235	2926868.216	4479.619
8862830.901	2926868.216	4491.85
8862857.568	2926868.216	4502.57
8862884.234	2926868.216	4512.333
8862910.901	2926868.216	4520.561
8862937.567	2926868.216	4529.334
8862964.233	2926868.216	4537.043
8862990.9	2926868.216	4541.35
8863017.566	2926868.216	4543.717
8863044.233	2926868.216	4547.959
8863070.899	2926868.216	4555.331
8863097.565	2926868.216	4563.361
8863124.232	2926868.216	4571.442
8863150.898	2926868.216	4578.498
8863177.564	2926868.216	4584.838
8863204.231	2926868.216	4589.995
8863230.897	2926868.216	4594.837
8863257.564	2926868.216	4598.371
8863284.23	2926868.216	4600.02
8863310.896	2926868.216	4599.411
8863337.563	2926868.216	4600.234
8863364.229	2926868.216	4605.674
8863390.895	2926868.216	4615.331
8863417.562	2926868.216	4625.922
8863444.228	2926868.216	4635.573
8862404.239	2926898.78	4403.419
8862430.906	2926898.78	4408.735
8862457.572	2926898.78	4414.474
8862484.238	2926898.78	4419.739
8862510.905	2926898.78	4421.664
8862537.571	2926898.78	4420.044
8862564.238	2926898.78	4422.514
8862590.904	2926898.78	4429.715
8862617.57	2926898.78	4435.887
8862644.237	2926898.78	4439.246
8862670.903	2926898.78	4443.786
8862697.57	2926898.78	4449.205
8862724.236	2926898.78	4456
8862750.902	2926898.78	4464.183
8862777.569	2926898.78	4473.325
8862804.235	2926898.78	4483.58
8862830.901	2926898.78	4494.35
8862857.568	2926898.78	4503.682
8862884.234	2926898.78	4512.174
8862910.901	2926898.78	4519.693
8862937.567	2926898.78	4527.667
8862964.233	2926898.78	4533.979
8862990.9	2926898.78	4539.214
8863017.566	2926898.78	4542.029
8863044.233	2926898.78	4544.631
8863070.899	2926898.78	4550.293
8863097.565	2926898.78	4556.663
8863124.232	2926898.78	4563.221
8863150.898	2926898.78	4568.831
8863177.564	2926898.78	4573.927
8863204.231	2926898.78	4578.155
8863230.897	2926898.78	4582.152
8863257.564	2926898.78	4585.723
8863284.23	2926898.78	4587.887
8863310.896	2926898.78	4587.803
8863337.563	2926898.78	4592.418
8863364.229	2926898.78	4602.441
8863390.895	2926898.78	4614.108
8863417.562	2926898.78	4625.799
8863444.228	2926898.78	4637.103
8862404.239	2926929.343	4409.515
8862430.906	2926929.343	4414.999
8862457.572	2926929.343	4421.137
8862484.238	2926929.343	4426.375
8862510.905	2926929.343	4427.685
8862537.571	2926929.343	4425.469
8862564.238	2926929.343	4428.493
8862590.904	2926929.343	4435.253
8862617.57	2926929.343	4441.421
8862644.237	2926929.343	4444.084
8862670.903	2926929.343	4447.789
8862697.57	2926929.343	4452.555
8862724.236	2926929.343	4459.033
8862750.902	2926929.343	4466.41
8862777.569	2926929.343	4474.747
8862804.235	2926929.343	4484.256
8862830.901	2926929.343	4492.874
8862857.568	2926929.343	4500.481
8862884.234	2926929.343	4507.839
8862910.901	2926929.343	4514.675
8862937.567	2926929.343	4521.271
8862964.233	2926929.343	4527.006
