2896
9.26	-0.02773
9.27	-0.05754
9.28	-0.07608
9.29	-0.0797
9.3	-0.0692
9.31	-0.04962
9.32	-0.02705
9.33	-0.00504
9.34	0.01585
9.35	0.03509
9.36	0.04972
9.37	0.05552
9.38	0.05121
9.39	0.04085
9.4	0.03143
9.41	0.02771
9.42	0.02939
9.43	0.03312
9.44	0.03677
9.45	0.04101
9.46	0.04717
9.47	0.05444
9.48	0.06015
9.49	0.06266
9.5	0.06329
9.51	0.06481
9.52	0.06813
9.53	0.07091
9.54	0.06953
9.55	0.06218
9.56	0.04994
9.57	0.0354
9.58	0.02105
9.59	0.00887
9.6	8.7E-4
9.61	-0.00115
9.62	0.00331
9.63	0.01291
9.64	0.02526
9.65	0.03823
9.66	0.05011
9.67	0.05873
9.68	0.06139
9.69	0.05654
9.7	0.04577
9.71	0.03388
9.72	0.02611
9.73	0.02517
9.74	0.03039
9.75	0.03946
9.76	0.05037
9.77	0.06162
9.78	0.07141
9.79	0.07748
9.8	0.07854
9.81	0.07549
9.82	0.07079
9.83	0.06619
9.84	0.06137
9.85	0.0547
9.86	0.04553
9.87	0.03563
9.88	0.02863
9.89	0.02837
9.9	0.03755
9.91	0.05696
9.92	0.08486
9.93	0.11665
9.94	0.14544
9.95	0.16422
9.96	0.16837
9.97	0.157
9.98	0.13249
9.99	0.09945
10	0.06387
10.01	0.03267
10.02	0.01213
10.03	0.0055
10.04	0.01153
10.05	0.02537
10.06	0.04155
10.07	0.05656
10.08	0.06931
10.09	0.07982
10.1	0.08803
10.11	0.09375
10.12	0.09718
10.13	0.09887
10.14	0.09943
10.15	0.09952
10.16	0.10022
10.17	0.10261
10.18	0.1065
10.19	0.10937
10.2	0.10744
10.21	0.09836
10.22	0.08343
10.23	0.06719
10.24	0.05487
10.25	0.05
10.26	0.05368
10.27	0.0648
10.28	0.08024
10.29	0.09526
10.3	0.10513
10.31	0.10753
10.32	0.10359
10.33	0.0961
10.34	0.08669
10.35	0.07516
10.36	0.06189
10.37	0.05013
10.38	0.045
10.39	0.04938
10.4	0.06124
10.41	0.07508
10.42	0.08597
10.43	0.09167
10.44	0.09156
10.45	0.08533
10.46	0.07396
10.47	0.06166
10.48	0.05452
10.49	0.05555
10.5	0.06093
10.51	0.06266
10.52	0.05596
10.53	0.04389
10.54	0.03417
10.55	0.03146
10.56	0.03356
10.57	0.03506
10.58	0.03377
10.59	0.03243
10.6	0.03434
10.61	0.03883
10.62	0.04151
10.63	0.03832
10.64	0.02798
10.65	0.01058
10.66	-0.01426
10.67	-0.04603
10.68	-0.08012
10.69	-0.10754
10.7	-0.11924
10.71	-0.11136
10.72	-0.08635
10.73	-0.05002
10.74	-0.00857
10.75	0.03156
10.76	0.06298
10.77	0.07898
10.78	0.07697
10.79	0.06019
10.8	0.03596
10.81	0.01286
10.82	-4.8E-4
10.83	0.00377
10.84	0.02912
10.85	0.06994
10.86	0.11169
10.87	0.13981
10.88	0.15107
10.89	0.15598
10.9	0.1681
10.91	0.19016
10.92	0.21114
10.93	0.21729
10.94	0.20533
10.95	0.184
10.96	0.16378
10.97	0.14714
10.98	0.12958
10.99	0.10805
11	0.08534
11.01	0.06536
11.02	0.04661
11.03	0.02263
11.04	-0.01111
11.05	-0.05258
11.06	-0.09591
11.07	-0.13663
11.08	-0.17183
11.09	-0.19592
11.1	-0.19987
11.11	-0.17818
11.12	-0.13631
11.13	-0.08865
11.14	-0.0471
11.15	-0.01229
11.16	0.02298
11.17	0.06192
11.18	0.09745
11.19	0.11849
11.2	0.12103
11.21	0.11111
11.22	0.09715
11.23	0.08139
11.24	0.0606
11.25	0.03363
11.26	0.00579
11.27	-0.01536
11.28	-0.02679
11.29	-0.03099
11.3	-0.03068
11.31	-0.02531
11.32	-0.01381
11.33	2E-4
11.34	0.00884
11.35	0.00631
11.36	-0.00586
11.37	-0.02071
11.38	-0.03232
11.39	-0.03928
11.4	-0.04256
11.41	-0.04224
11.42	-0.03804
11.43	-0.03209
11.44	-0.02876
11.45	-0.03085
11.46	-0.03705
11.47	-0.04482
11.48	-0.05507
11.49	-0.07178
11.5	-0.09551
11.51	-0.11838
11.52	-0.12802
11.53	-0.11766
11.54	-0.09226
11.55	-0.06446
11.56	-0.04498
11.57	-0.03748
11.58	-0.04093
11.59	-0.05375
11.6	-0.0736
11.61	-0.09441
11.62	-0.10725
11.63	-0.1065
11.64	-0.09475
11.65	-0.08007
11.66	-0.06791
11.67	-0.05671
11.68	-0.0421
11.69	-0.02407
11.7	-0.00833
11.71	-4.4E-4
11.72	7E-5
11.73	-0.00161
11.74	-0.00194
11.75	-0.00265
11.76	-0.00797
11.77	-0.01975
11.78	-0.03664
